Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
OTP,LMP,,26.2995,22.4187,22.4677,20.5119,19.9132,19.3411,20.4722,21.8721,22.09,22.5744,23.9331,25.0265,34.7249,39.0702,34.7253,41.387,28.9411,28.7749,27.9729,27.0604,24.6141,20.9223,21.5207,24.1433
OTP,LMP,,32.2076,21.9692,23.0789,23.3173,22.151,22.4044,19.2006,22.0211,20.2748,20.2301,22.3855,24.7831,19.4005,33.222,26.8964,30.0387,21.9202,26.1697,31.5688,23.0833,20.6352,19.7673,20.7877,31.6042
OTP,LMP,,24.1184,26.3101,22.6937,23.3,27.9771,28.6244,19.4751,16.2251,16.3167,19.4826,23.0724,19.243,20.2597,25.9539,21.8345,39.1315,80.3286,94.8555,25.7672,22.6579,24.5425,23.1432,22.7213,24.153
OTP,LMP,,29.1895,24.633,24.0467,20.2055,35.1524,20.7623,29.6219,22.9213,17.9994,18.9085,25.4701,21.8453,157.4053,24.32,51.6118,25.2059,37.5875,46.503,25.4295,23.5333,32.0214,24.3278,23.8888,41.3871
OTP,LMP,,34.594,29.4034,24.8887,39.1453,30.8413,15.4521,20.1759,22.0045,10.3498,14.867,24.6121,15.0961,28.4887,21.59,23.8676,26.8872,21.8314,18.9185,21.4259,26.7333,21.698,19.1102,22.141,26.5124
OTP,LMP,,34.9931,27.1519,19.5689,19.2581,16.7152,25.0271,17.1746,31.7137,18.6677,20.7806,21.1567,19.7846,27.9822,29.0807,16.483,15.3831,16.6954,13.3766,28.806,31.1528,14.4345,19.2854,20.121,25.0338
OTP,LMP,,16.8392,7.505,8.0651,3.0366,1.659,-2.9492,-14.5177,21.3587,4.9171,-17.6006,-8.6023,2.0196,2.59,13.893,13.6281,17.7597,18.5364,17.141,15.9351,15.6937,14.9178,13.5059,14.7161,16.268
OTP,LMP,,16.7501,13.0735,16.1184,12.2751,17.5745,17.4314,17.0718,16.4134,20.4057,19.6212,20.6075,20.0829,19.5059,20.7429,21.2464,21.0139,21.8277,21.5948,20.6064,19.9534,19.9538,20.2691,20.3884,19.9576
OTP,LMP,,20.2398,20.4234,22.356,25.1428,26.0436,23.1486,64.0287,23.059,22.756,23.137,23.074,22.393,22.1282,23.9295,107.6244,367.0149,20.629,20.7056,20.7368,20.3178,20.4099,19.7449,20.3247,21.4664
OTP,LMP,,22.6536,21.4646,22.4276,22.3241,22.8083,22.4467,22.4544,22.2035,23.8567,21.8426,21.5497,22.2631,21.8999,21.1413,24.2299,19.9771,19.2236,19.7375,19.3529,18.8386,17.9773,16.2977,17.7436,19.9826
OTP,LMP,,19.5393,20.2666,17.0192,20.7459,18.3186,21.4568,19.0999,18.6649,19.8664,19.4607,22.8581,26.7119,23.3633,23.6547,21.5909,26.7272,31.6689,30.8422,24.5194,23.2028,21.964,22.4074,22.7708,22.6977
OTP,LMP,,47.934,82.8097,26.9596,30.3744,44.4701,38.1707,23.4395,21.0016,21.5332,23.7472,27.0592,23.0281,23.5911,31.6059,22.2876,19.9307,21.6609,31.6021,64.6235,25.1312,24.6128,24.7472,25.8102,24.7612
OTP,LMP,,25.1231,23.3062,31.2864,21.5546,21.5639,20.6247,20.948,21.4352,21.2858,21.3893,24.0549,22.5259,21.8859,28.1071,26.3402,44.2653,21.6015,22.996,23.4575,21.3801,19.3872,23.0922,22.3714,19.5405
OTP,LMP,,18.5674,15.9562,19.0392,19.0726,19.349,18.0631,17.8002,17.6575,23.4452,27.321,21.6805,59.1125,24.6364,31.6473,24.707,21.2334,22.8285,18.9863,20.589,19.0622,16.3294,19.5701,23.2984,19.6053
OTP,LMP,,20.4042,24.9706,22.8332,20.3315,41.6416,23.3046,17.8438,19.1362,20.7015,20.1014,20.0169,22.1107,24.1069,31.3775,24.9249,22.6071,22.7915,21.2451,21.5545,25.3511,23.5066,22.0233,22.2455,21.2983
OTP,LMP,,20.7372,20.3021,21.7286,22.6042,23.1416,21.6362,42.3073,23.4163,37.6752,27.3695,24.9887,20.779,29.0492,30.2144,13.4294,20.344,21.1495,14.0112,8.1762,16.1079,2.5507,13.3904,8.8007,11.526
OTP,LMP,,15.7792,14.8764,13.5861,15.2059,13.9522,15.2587,15.7811,16.9445,16.4615,18.7756,19.5586,21.3824,23.7262,30.7205,27.0072,17.9118,18.4769,19.4838,19.7351,19.4174,18.5922,18.7084,19.0545,20.5346
OTP,LMP,,21.6956,21.1066,26.079,19.1533,18.7051,17.6192,17.8261,23.914,37.2495,42.6056,26.9424,29.7444,56.9395,74.3757,137.9903,59.4903,33.1905,46.7997,35.4347,38.4488,31.4988,34.8108,1.3121,50.5662
OTP,LMP,,37.6666,69.1543,33.3649,14.8767,33.5084,58.4568,21.7279,23.9427,22.8166,20.3214,22.2114,23.9802,42.2785,39.2349,28.9364,34.9718,25.7581,26.3591,47.7343,52.1102,28.2996,45.8718,30.1009,30.8236
OTP,LMP,,52.0515,44.1001,29.7071,28.7764,38.3438,21.246,18.5009,18.484,18.4738,18.5936,18.9341,20.249,20.9515,22.2978,21.7461,21.1733,26.5618,23.5422,24.3452,22.8563,23.6158,23.7953,45.0661,24.4097
OTP,LMP,,164.7242,27.7617,36.9285,79.4226,28.1141,25.4147,23.7276,28.4889,31.4901,26.9894,27.273,25.2561,28.8988,44.3169,39.0898,37.5317,38.791,29.8497,30.0081,29.4533,26.8866,26.3331,25.4817,27.3251
OTP,LMP,,44.9582,37.0774,54.8878,54.0098,100.9539,71.2536,34.5256,35.4155,23.1545,22.8938,22.9967,22.8043,27.0229,29.4926,44.3198,37.8922,37.9195,35.1364,47.142,25.9452,25.5111,21.3083,18.7301,19.5334
OTP,LMP,,19.7898,19.259,22.0942,26.2375,20.3393,22.5115,44.3817,30.1626,25.2632,23.5548,23.2814,24.1347,24.9313,24.6637,28.3394,60.5275,51.3648,35.0654,21.4393,23.9518,21.1403,21.3399,21.8631,22.0983
OTP,LMP,,23.6942,22.856,23.5175,21.808,21.9548,20.9776,19.8682,19.2433,17.3605,18.9837,22.726,17.6086,18.7148,26.2108,20.2774,22.0555,25.9855,21.7934,27.3168,25.3496,22.5262,21.5995,21.6798,25.8181
OTP,LMP,,40.2985,39.9537,38.7635,23.9879,29.1031,27.8139,34.7786,29.3555,40.0496,38.4921,30.833,59.7542,22.6875,-5.3571,24.7215,-8.0413,16.2063,30.1061,19.6639,13.8069,27.8128,18.0099,27.9172,47.0094
OTP,LMP,,177.4199,134.2036,40.7296,36.5483,33.757,28.8332,32.9072,31.7543,33.4288,35.7579,40.5661,48.8945,44.5911,38.3437,32.4836,24.8536,23.6209,25.65,29.4244,21.9528,23.5669,24.8483,26.6723,29.42
OTP,LMP,,36.1155,41.8543,43.7323,40.4658,29.3316,28.3301,31.7578,50.0317,23.0523,26.7469,28.6616,32.0325,42.1155,34.4384,25.4313,24.014,22.4533,22.6784,20.7473,20.2619,18.9795,20.412,21.0661,26.9673
OTP,LMP,,32.7103,36.1669,26.1248,21.9369,19.7889,14.8856,22.9244,17.9722,24.1765,19.0946,18.04,19.5708,21.2414,21.1824,23.0538,21.9088,19.7712,22.7132,25.1704,29.3925,25.4118,28.4288,27.5812,23.6945
OTP,LMP,,25.8624,23.4995,21.3352,17.5757,19.0363,19.8602,20.5849,20.8549,21.4884,21.4897,23.2986,26.192,24.5936,25.2222,32.4131,60.5802,50.5164,27.8704,43.2341,23.2284,22.4292,21.1987,22.3038,23.6781
OTP,LMP,,62.4321,20.3432,20.6943,22.9472,16.6761,21.2127,15.0653,16.9455,14.7924,24.1513,12.3127,21.4786,18.6892,20.4438,28.293,20.5637,17.0869,15.984,16.1704,13.4403,15.7858,21.8103,40.2935,12.7324
OTP,LMP,,19.956,23.0973,19.3373,20.4436,29.8059,18.4843,16.9312,17.308,16.9615,18.0016,16.8897,18.2369,18.7848,19.7945,20.7557,20.8597,22.9495,22.8461,22.6934,22.489,21.9901,21.3345,21.7191,22.799
OTP,LMP,,23.7566,24.4915,23.3986,31.0027,25.4819,27.0742,24.6816,30.8077,25.8433,24.964,24.8855,120.2401,43.5037,29.67,28.2069,29.3216,27.3515,22.8616,23.5634,25.4131,23.53,22.4785,22.4961,24.3687
OTP,LMP,,42.0191,22.2488,20.3099,18.5017,12.5203,10.0947,13.9263,15.3735,17.1937,13.5315,16.703,15.5631,17.2983,16.0961,18.064,20.3329,19.7544,22.7747,44.8328,15.0328,12.4622,20.7304,19.9165,23.1158
OTP,LMP,,38.1917,23.8622,18.1573,14.6066,7.9378,10.0485,-4.3187,-8.5481,6.7715,5.6802,16.9884,31.3928,17.8272,29.2856,17.9667,18.8322,21.4933,27.68,87.708,17.2514,18.5908,19.7833,17.0373,12.1783
OTP,LMP,,16.8112,19.4756,11.299,5.0663,6.4574,8.4675,12.0534,13.5758,15.7217,16.8512,71.7403,25.8091,24.3012,23.5252,23.5939,21.2728,19.5841,18.8863,20.7063,20.6763,21.8887,32.9672,24.8368,18.1044
OTP,LMP,,24.7247,19.5295,21.1249,16.0859,19.7337,7.9555,13.4606,7.4663,15.088,18.304,29.3855,22.5337,19.5003,22.9828,19.4664,18.1426,27.314,21.3014,20.6341,18.4136,17.7116,17.0824,17.0072,20.2894
OTP,LMP,,24.1576,25.1027,25.3834,24.4087,22.4784,22.4291,20.9215,20.0053,19.3113,19.5123,19.6643,21.1072,20.3233,21.0457,23.6289,22.3849,20.571,20.9877,19.7938,19.1033,19.036,19.0768,20.0945,18.7157
OTP,LMP,,18.639,17.5861,15.4425,11.142,14.3456,16.7096,15.4311,18.0388,19.4383,20.5629,22.2253,22.1765,23.6844,23.224,24.7988,25.7796,22.8475,22.56,23.1113,21.9879,21.6601,21.4012,21.182,20.4512
OTP,LMP,,20.8493,19.8071,17.3829,16.8247,15.5133,16.6554,18.4696,18.5667,18.8415,19.1942,20.396,23.1632,25.6045,22.1237,24.2021,25.349,24.8352,24.7204,22.449,21.9625,20.6903,20.5782,20.1305,19.4967
