Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
AECI,LMP,,29.0185,28.5059,27.5875,28.4995,28.5036,25.9096,23.4853,23.5915,23.9755,24.6356,25.0923,29.7451,43.7704,33.0703,28.7528,27.266,25.6694,25.3965,25.3696,25.3295,24.4168,24.9796,26.4741,29.6448
AECI,LMP,,31.9753,27.5137,26.0016,26.7697,25.6068,24.8818,25.5039,43.6756,22.1139,21.766,21.1357,20.9733,25.3864,27.9522,26.6897,290.179,33.4756,23.2628,19.7119,19.3277,19.1116,19.2417,20.2576,21.2506
AECI,LMP,,23.2676,22.8756,21.0551,22.8329,22.6567,21.4859,19.4462,20.6084,20.4978,21.664,22.1519,21.7693,22.4694,27.0028,22.7784,22.3514,22.0602,17.2954,11.2723,12.5374,9.6726,8.9714,17.7195,18.5567
AECI,LMP,,19.6489,16.0871,18.1667,13.9425,8.0866,3.8708,16.5192,4.6969,9.9882,13.7525,19.9228,27.2258,37.5784,23.6675,20.1138,20.3932,19.426,27.8962,35.9218,35.9906,21.333,12.1432,16.4995,23.1443
AECI,LMP,,27.9979,34.8899,29.0601,28.4575,25.7171,25.0159,25.8955,23.0404,21.6632,21.4004,37.1928,26.6525,74.0036,50.1127,31.0521,28.1452,25.2629,19.911,21.3591,21.0221,20.3039,20.4374,23.0656,27.1106
AECI,LMP,,35.3055,32.5658,26.0529,22.4604,21.1557,24.8084,29.7174,23.3367,28.8657,31.5905,50.0799,62.7796,58.5322,85.6474,61.8297,47.1794,91.2239,35.8235,42.0166,35.9613,31.7774,32.1642,48.5202,121.2948
AECI,LMP,,34.6098,30.2495,27.7905,24.24,21.2998,19.2731,19.2821,21.2854,22.3701,22.611,23.1906,29.0916,73.2117,93.3397,35.6647,40.923,91.0681,27.4363,30.0066,100.7926,30.4616,33.2346,25.788,81.1745
AECI,LMP,,40.6001,30.3952,27.214,25.9193,23.6498,22.4831,21.0257,20.797,20.0641,19.8379,21.5673,22.4841,23.6219,24.8674,24.7451,25.1433,21.7842,21.4808,18.7527,19.1295,18.1289,17.9069,17.8161,17.2298
AECI,LMP,,15.6903,13.6542,15.0218,9.5408,1.0207,5.9854,12.2494,9.63,14.7062,13.6891,13.8682,17.0653,3.2475,15.3545,16.3449,18.0443,16.0471,14.2871,4.0211,11.0439,9.1701,9.4496,11.5756,8.3736
AECI,LMP,,22.2468,11.8339,13.6549,12.3019,16.8133,11.4923,26.3011,14.6611,13.702,14.0022,13.6008,17.7824,15.7955,24.6852,21.9163,23.5906,19.6378,17.9296,15.7353,10.6936,17.1255,15.9713,17.6631,18.9285
AECI,LMP,,18.2673,13.8035,12.4608,11.9172,11.4704,-4.7575,22.9196,13.1471,-7.8469,-7.0367,10.7494,13.3159,15.6157,17.0055,16.6911,17.7985,19.4289,19.6822,20.4656,21.569,22.8447,22.0591,22.5282,22.5596
AECI,LMP,,24.0423,24.0246,20.7301,20.3595,22.1044,22.6479,19.1884,22.9113,29.6246,25.7577,22.423,49.6187,28.024,121.3992,35.0234,78.7881,37.0066,23.259,106.5716,20.7619,22.4987,34.8733,29.3383,95.1735
AECI,LMP,,290.6221,24.5952,24.7187,28.5245,38.3295,19.9102,21.0485,19.9453,23.67,20.5454,23.8203,21.292,21.482,25.9186,22.2454,25.8696,25.0095,25.2618,24.0681,22.1897,22.7362,21.8497,22.1079,23.468
AECI,LMP,,41.5782,23.368,41.432,21.5845,20.061,20.2182,22.3696,20.7361,21.7296,20.171,34.2721,17.8393,22.2316,73.533,20.8873,21.6816,21.2992,20.8438,20.3585,19.4779,18.815,18.4284,18.9697,20.1638
AECI,LMP,,26.5443,22.7019,22.6943,20.6854,20.0406,19.4778,20.5224,21.5193,21.7496,22.3475,23.7545,24.2088,32.4817,35.3378,30.5943,35.7381,27.1851,27.3415,26.7267,25.8808,23.5491,20.3035,20.7229,22.9373
AECI,LMP,,27.8021,21.0354,21.5383,20.27,20.4128,20.938,18.5583,19.3813,19.3641,19.8877,21.7278,23.9014,19.2272,28.3784,25.423,27.4111,20.6986,24.0155,22.7883,19.3164,20.056,19.0418,19.673,30.2877
AECI,LMP,,23.0913,20.9311,21.3637,21.3711,20.5348,19.4307,18.053,15.3945,15.984,18.1672,19.4071,18.9424,19.191,20.7445,20.8072,36.6743,77.6212,84.2357,23.5776,22.3868,23.1947,22.6291,22.2944,23.1012
AECI,LMP,,25.209,22.8115,21.5341,19.5541,20.8524,18.3874,19.3392,18.632,17.4983,17.4358,20.1488,21.1985,153.7653,21.3383,34.2763,23.2088,36.7788,43.6616,23.7222,22.5928,29.3444,23.1245,22.7653,29.2485
AECI,LMP,,29.2141,26.697,20.4341,18.8047,13.7248,10.4617,14.9062,12.8347,7.6559,14.4657,18.3892,15.5283,31.5762,21.6917,25.833,23.9715,21.0612,18.8879,19.9323,20.2644,18.0858,17.8431,21.1379,25.7419
AECI,LMP,,30.1704,21.0171,22.7028,19.4247,14.12,18.5593,12.4201,30.5812,19.428,22.4818,22.3723,18.1519,25.0569,24.0133,15.1517,14.4231,16.0451,12.9125,22.0761,22.6636,12.793,15.0663,12.8331,12.2226
AECI,LMP,,4.2949,-0.3558,4.5775,3.2054,0.5676,-8.7576,-17.4172,13.6677,-1.7261,-21.7598,-13.4238,-1.7244,2.1511,13.3419,13.3977,17.7613,18.5762,17.2999,17.1013,16.812,16.0308,13.8289,15.2639,16.6761
AECI,LMP,,16.9683,11.4105,14.9143,9.893,15.1687,16.1392,15.9334,15.8707,18.185,18.8121,19.7156,19.6237,19.1178,20.0723,20.4603,20.3289,21.5339,21.3314,20.2423,19.4756,19.5154,19.8523,19.9769,19.6183
AECI,LMP,,19.9635,20.1811,22.1171,24.851,25.5795,23.6084,72.4615,23.1498,22.844,23.293,23.0084,22.3325,22.4012,24.2668,107.2478,365.6561,20.6225,20.6801,20.6536,20.1708,20.3351,19.7051,20.2989,21.3421
AECI,LMP,,22.5899,21.4647,22.3477,22.2348,22.6439,22.2141,22.2526,22.0189,23.6141,21.5996,21.2372,21.8127,21.2647,20.7755,22.6712,19.8875,18.8702,19.448,19.0268,18.6202,17.7496,16.0414,17.4827,19.7224
AECI,LMP,,18.1998,19.801,16.1962,18.5613,16.0752,18.2935,18.5282,18.322,19.7305,19.3259,23.6699,27.783,21.133,20.7824,20.1943,24.5835,26.9265,28.5552,23.3664,22.2866,21.2911,21.7539,21.8937,21.8399
AECI,LMP,,43.9808,71.5941,25.3338,26.3446,27.2262,24.6421,20.033,20.2984,21.0115,21.5571,22.8731,21.8097,22.6111,29.2252,21.8407,19.5555,21.4493,31.6842,64.661,24.9393,24.4058,24.5967,25.7232,24.2507
