Node,Type,Value,HE 1,HE 2,HE 3,HE 4,HE 5,HE 6,HE 7,HE 8,HE 9,HE 10,HE 11,HE 12,HE 13,HE 14,HE 15,HE 16,HE 17,HE 18,HE 19,HE 20,HE 21,HE 22,HE 23,HE 24
LZ_HOUSTON,LZ,,36.2225,25.615,43.1825,22.2725,19.335,18.2,19.05,19.445,21.6725,25.3025,22.005,19.69,18.8825,18.1925,17.6825,17.4275,17.23,17.4275,18.5,23.7825,20.175,15.85,9.88,8.0225
LZ_HOUSTON,LZ,,-1.2225,-1.525,-1.5825,-1.35,-0.735,7.78,15.935,18.1,17.45,18.135,17.7375,18.005,18.095,18.7175,18.56,21.22,24.185,23.2575,20.24,20.505,21.6425,36.365,25.0275,15.59
LZ_HOUSTON,LZ,,16.985,12.4725,10.485,10.9225,10.8575,15.275,18.52,17.3325,17.965,17.57,17.415,18.14,19.875,43.8625,44.345,21.5825,22.84,21.405,19,19.7475,21.29,19.565,18.0875,15.51
LZ_HOUSTON,LZ,,8.83,4.56,0.9625,1.41,8.6875,16.8975,22.875,22.635,21.94,24.415,31.35,40.0625,37.7025,38.6275,54.82,57.92,82.0425,37.4475,87.6875,41.8875,91.3125,23.655,24.38,35.7775
LZ_HOUSTON,LZ,,26.39,19.695,17.1975,9.555,15.045,16.25,16.255,17.865,18.42,18.6275,17.2225,16.31,14.32,14.33,14.775,15.1425,15.1575,15.395,16.005,21.405,25.215,19.6625,16.8625,16.91
LZ_HOUSTON,LZ,,15.05,12.7475,15.3,15.515,15.8675,16.1775,16.06,16.2025,19.2875,18.505,17.4025,18.0925,18.495,18.5,18.7775,18.9675,19.5625,20.475,22.7875,25.3675,28.3375,21.545,22.6475,19.715
LZ_HOUSTON,LZ,,17.79,16.4025,15.4475,13.7775,12.3775,11.2,13.275,13.2925,14.4625,16.8375,15.2275,16.47,16.86,15.785,15.515,16.035,16.8825,17.0975,16.86,17.0725,16.28,13.21,9.1125,3.4475
LZ_HOUSTON,LZ,,4.0725,-1.2825,-9.07,-11.4225,-3.7975,-1.9275,-0.9875,1.0475,13.6275,15.0375,15.68,16.97,17.83,19.23,21.105,49.3675,21.865,20.1675,20.42,23.5175,22.275,18.9975,17.745,15.265
LZ_HOUSTON,LZ,,13.29,2.3075,0.4575,0.545,1.015,3.67,15.6625,16.4275,18.185,18.3775,38.88,36.0375,28.505,90.58,427.0825,205.24,226.5075,26.5975,49.1825,105.1625,176.7,73.3725,34.7025,22.3
LZ_HOUSTON,LZ,,19.165,19.4675,17.5325,18.705,20.0425,26.745,519.8925,166.7125,24.8975,22.5575,21.125,46.2275,22.9375,35.1325,30.4625,26.01,25.645,21.1625,20.3625,21.3475,24.215,20.33,21.975,18.295
LZ_HOUSTON,LZ,,18.23,17.04,16.82,17.66,18.675,19.0625,24.2525,32.38,29.99,28.5775,25.49,23.64,24.0475,24.265,23.595,29.43,30.935,27.48,26.06,33.9125,55.155,23.96,26.8875,21.2925
LZ_HOUSTON,LZ,,19.6025,17.47,16.45,16.3875,16.8275,16.79,18.7525,18.3025,18.9175,20.52,21.0175,39.3,24.555,31.435,29.77,142.3175,73.655,68.505,34.19,36.74,29.465,21.725,19.575,19.3975
LZ_HOUSTON,LZ,,19.155,17.4825,16.6775,15.6325,23.295,15.11,18.2,18.6175,19.14,18.3,19.305,20.3225,21.8225,27.05,30.825,30.83,31.05,22.6125,21.4675,19.175,19.28,18.02,17.99,16.34
LZ_HOUSTON,LZ,,16.225,15.6925,17.2475,18.09,16.5475,11.16,13.9825,15.3675,16.275,19.475,20.865,22.8825,23.915,23.89,34.3175,29.7975,76.6,52.1075,22.33,23.5325,20.5525,18.4725,19.295,19.0575
LZ_HOUSTON,LZ,,16.52,14.525,13.44,7.9125,9.985,15.8475,17.5175,16.56,17.8225,17.205,17.685,18.0375,18.415,19.1725,22.2425,22.79,24.1875,24.125,20.9,20.245,20.5175,22.9525,19.135,15.815
LZ_HOUSTON,LZ,,12.455,10.8775,10.925,10.795,11.175,14.8425,18.03,18.2175,18.4525,18.565,20.3775,23.13,56.5725,54.5625,30.1175,39.8625,30.15,64.3375,25.885,30.8275,53.2575,42.6575,35.555,26.9425
LZ_HOUSTON,LZ,,27.4725,23.0875,20.87,20.1275,19.3325,29.185,149.3375,42.6325,35.0575,76.135,48.2725,24.355,26.6425,34.38,24.4625,25.65,24.5025,24.1725,21.46,27.7225,71.1875,29.1025,24.685,22.69
LZ_HOUSTON,LZ,,18.305,17.58,16.9475,17.3825,17.6225,18.39,24.4675,25.18,25.25,27.5725,41.7425,63.365,52.31,193.4975,37.2325,33.2575,25.5275,24.3875,25.1425,42.1025,28.5425,22.6275,18.1825,16.585
LZ_HOUSTON,LZ,,15.9475,11.3725,2.5275,2.615,10.8575,16.0325,19.4075,21.465,19.3075,17.4325,19.3125,22.5375,26.875,27.795,30.9325,26.5375,28.9975,25.865,25.175,25.6325,25.4325,22.075,22.1,18.0175
LZ_HOUSTON,LZ,,16.84,15.865,15.01,13.9575,15.5875,16.205,18.5925,21.6,24.3425,31.2575,22.2175,21.2475,22.5925,24.0325,27.6875,28.05,27.145,30.1025,26.7575,20.8175,21.875,27.84,23.72,22.585
LZ_HOUSTON,LZ,,20.9775,19.72,19.4225,18.8925,19.06,20.4725,20.4125,20.23,24.0275,26.0875,34.045,40.7125,77.4525,88.195,128.075,82.33,130.535,64.71,34.8,26.91,26.46,23.395,20.68,19.0075
LZ_HOUSTON,LZ,,18.2775,17.68,17.8725,17.3,17.28,16.825,16.6975,17.4,19.19,18.85,19.8225,21.0525,24.7375,28.4875,27.3825,32.675,42.8875,43.5875,31.2025,26.825,24.1675,21.3275,22.05,18.85
LZ_HOUSTON,LZ,,17.25,16.1375,17.035,16.44,16.3425,17.5725,22.2475,24.3625,22.19,23.6875,56.41,30.9725,40.7075,41.905,41.0775,62.775,28.115,28.16,26.0825,22.925,35.2625,20.78,18.865,17.0775
LZ_HOUSTON,LZ,,14.1975,14.8125,14.8825,16.58,16.8525,36.4175,104.385,25.675,72.2625,24.4525,42.3725,34.2125,29.84,40.8175,59.2975,68.8625,34.5,30.085,31.5025,37.675,24.795,19.7925,18.2175,13.32
LZ_HOUSTON,LZ,,12.6475,13.755,13.1675,11.665,14.1825,16.7975,29.5025,20.585,19.79,21.0425,21.3225,20.895,29.4725,24.745,24.7125,28.0225,24.31,24.08,23.2575,23.095,22.8825,20.325,19.07,17.925
LZ_HOUSTON,LZ,,15.8525,12.8575,12.91,13.46,15.5775,17.9725,23.535,19.14,17.62,20.865,19.1225,26.165,39.7075,52.525,28.26,104.3625,32.97,26.455,20.835,57.19,55.4475,22.06,17.2775,16.2525
LZ_HOUSTON,LZ,,16.505,16.0875,12.955,9.095,1.3975,9.8875,15.2875,16.735,17.275,16.8825,17.755,20.725,24.6925,23.6975,21.9775,20.9775,20.2925,20.52,21.7875,30.2525,34.185,28.835,22.285,21.4975
LZ_HOUSTON,LZ,,20.58,19.7025,18.5275,17.7725,17.8625,17.6375,19.0625,20.94,35.76,21.7125,36.825,22.725,21.8925,19.975,19.225,19.07,19.15,19.2475,19.52,21.535,25.8275,22.3775,22.49,21.145
LZ_HOUSTON,LZ,,20.8375,19.5925,18.0675,17.7375,16.84,16.93,17.2825,17.48,19.1325,21.5575,20.845,23.0775,20.93,21.045,25.5775,32.3875,40.45,36.2675,33.2475,38.8525,28.2525,26.075,21.3225,18.4325
LZ_HOUSTON,LZ,,17.645,14.8775,13.77,12.455,14.805,15.445,17.085,17.63,21.1125,22.6425,31.8525,27.17,25.6375,46.5275,32.715,64.115,31.5825,24.9825,21.1975,20.8475,21.06,19.9675,17.79,17.6875
LZ_HOUSTON,LZ,,17.3525,16.9175,16.365,16.055,16.66,17.21,18.8775,19.8175,20.595,21.98,23.8525,26.9775,27.3275,44.4575,36.7,33.7975,43.8925,28.9525,25.7275,25.1675,25.0525,22.83,19.575,17.9275
LZ_HOUSTON,LZ,,17.6875,16.2925,14.4425,12.9825,15.0475,16.6825,17.71,18.275,19.505,20.7525,23.23,33.46,25.8225,28.4175,39.33,60.9225,58.6825,26.27,-1.3025,14.77,22.7325,20.36,19.855,17.255
LZ_HOUSTON,LZ,,16.3575,14.355,13.39,12.7275,13.0825,15.57,17.1875,17.82,19.2,20.8075,19.495,22.105,23.9,25.8975,28.745,29.9025,48.97,32.705,24.56,22.9875,23.79,21.18,18.06,16.7625
LZ_HOUSTON,LZ,,15.84,13.9975,12.015,7.9925,11.7025,14.75,17.3075,18.25,21.41,17.8125,18.7825,33.4175,46.5175,40.725,45.5675,40.3425,45.5575,26.0275,25.26,24.94,22.0325,21.55,20.5125,18.395
LZ_HOUSTON,LZ,,17.9725,17.835,17.71,17.15,17.7375,19.1675,19.985,20.6075,23.61,27.41,31.265,25.9575,22.42,21.1725,19.4975,20.655,20.42,20.0175,20.2325,19.9425,20.7225,20.565,20.7575,21.2425
LZ_HOUSTON,LZ,,19.5875,19.1275,19.1175,18.25,17.805,17.3175,16.9925,17.035,18.0475,19.6125,21.44,26.09,28.55,116.075,64.8375,52.8825,42.4975,30.8325,31.155,26.435,24.59,22.79,29.8175,18.765
LZ_HOUSTON,LZ,,18.52,17.17,15.755,15.725,16.1775,16.8125,18.5125,18.4225,17.62,22.6425,32.6175,35.19,32.6525,63.4225,30.4,41.9375,36.6375,25.66,35.41,24.3925,27.88,65.495,29.8375,20.0875
LZ_HOUSTON,LZ,,20.0725,18.245,16.985,17.43,18.0075,18.0575,21.0475,19.9475,19.1225,18.3475,19.045,21.4025,23.0075,28.05,35.1375,27.28,27.4075,28.085,26.46,24.1525,23.355,20.6675,20.0175,17.9975
LZ_HOUSTON,LZ,,17.0375,17.1475,16.3025,15.445,15.9225,16.4275,18.3,18.5225,19.1525,23.5775,23.675,27.5075,44.1275,50.925,44.425,37.035,36.2625,26.87,24.4875,24.5625,24.8525,23.845,22.845,19.45
LZ_HOUSTON,LZ,,18.95,17.5825,18.065,17.4925,17.4275,18.5625,19.9775,20.76,21.06,22.42,23.315,23.255,22.5225,23.74,25.8725,27.5175,78.165,31.3525,26.2925,25.05,26.43,23.465,23.1,20.1
LZ_HOUSTON,LZ,,17.83,17.6575,17.945,18.0775,18.4875,19.59,21.5475,25.6575,24.1225,24.31,23.48,25.64,28.39,37.29,32.7125,29.735,40.47,30.345,24.4225,23.71,23.055,21.2725,20.815,19.43
LZ_HOUSTON,LZ,,19.08,19.5725,17.8875,16.93,16.675,16.79,17.22,17.0475,16.54,16.6375,16.9975,18.1825,21.0275,22.3925,24.0675,28.11,30.4875,24.7075,21.23,19.105,18.5875,17.44,17.01,16.2675
LZ_HOUSTON,LZ,,15.77,14.3375,15.61,14.8125,13.6975,8.51,10.175,13.18,14.63,16.22,16.835,19.845,19.6725,22.17,23.115,25.3375,26.25,24.2725,20.695,19.8625,19.025,18.165,18.2125,16.9925
LZ_HOUSTON,LZ,,17.0575,16.475,13.635,13.8075,15.1975,15.2025,14.5525,14.8575,15.9825,16.1325,18.055,21.7325,25.7175,35.3475,31.3875,31.68,24.8775,23.7275,21.7575,20.645,22.035,21.87,18.18,15.7
LZ_HOUSTON,LZ,,13.895,7.22,1.5,1.0875,10.165,14.77,16.4675,17.1275,17.395,17.6025,19.7425,22.3275,23.79,25.53,26.84,28.51,29.025,26.535,24.5375,28.6,26.705,26.8625,20.1425,18.795
LZ_HOUSTON,LZ,,20.26,18.6575,17.22,17.2675,17.745,18.73,19.685,22.33,21.92,22.815,23.1425,34.6625,29.8975,34.8375,25.3375,28.14,28.04,27.1025,24.58,23.055,24.6725,22.0275,19.935,18.24
LZ_HOUSTON,LZ,,18.1875,17.0025,16.685,17.5475,18.76,20.5625,25.9775,22.6925,22.54,19.805,23.1225,27.115,34.91,47.56,365.69,28.65,38.675,43.115,30.235,29.6125,26.865,22.365,25.465,21.7725
LZ_HOUSTON,LZ,,19.2475,18.4175,17.85,18.0975,18.42,18.2875,20.54,20.5775,24.03,27.335,28.7825,42.33,52.5825,41.635,188.39,365.8875,69.8625,33.745,36.585,49.785,29.93,23.2725,22.1,18.515
LZ_HOUSTON,LZ,,16.3425,15.8125,15.6475,15.3175,14.7725,15.24,15.6225,16.67,18.6975,20.4425,25.1825,33.7175,32.8725,163.4875,42.1275,30.795,31.055,25.325,24.3575,23.2625,20.4475,20.745,18.74,16.8075
LZ_HOUSTON,LZ,,15.665,15.235,14.605,13.2475,14.175,14.4925,13.68,15.3025,16.625,18.7375,18.985,22.09,24.32,38.3775,59.275,73.975,209.15,77.1175,52.72,34.635,30.06,37.5775,24.5175,23.2675
LZ_HOUSTON,LZ,,18.6625,16.22,15.08,15.9175,18.765,21.355,20.2875,21.8575,29.4775,24.5725,44.34,67.3975,27.995,38.0825,43.77,50.7825,57.9075,60.7275,35.735,26.8,24.5225,21.41,20.69,17.9975
LZ_HOUSTON,LZ,,16.745,15.99,16.025,16.5675,17.2425,17.6275,18.275,19.1325,19.86,19.755,22.1375,24.0225,41.3975,31.5525,31.245,29.625,22.705,19.9075,18.95,18.9725,21.1175,19.9475,17.67,16.905
LZ_HOUSTON,LZ,,15.6525,15.0375,14.975,15.76,16.425,16.7125,20.515,19.545,19.0925,22.41,22.945,23.91,27.2775,34.715,33.9425,98.43,59.76,89.7225,27.4275,22.1725,22.54,21.3625,18.315,18.93
LZ_HOUSTON,LZ,,17.7225,16.83,16.83,16.2425,16.355,16.835,17.4575,16.775,17.71,19.04,20.4925,25.195,27.8,37.69,42.6225,93.745,54.3975,38.375,25.02,28.2475,25.125,22.52,22.3325,19.4875
LZ_HOUSTON,LZ,,17.6925,16.6925,16.0575,15.7425,15.715,16.305,16.9175,18.0425,18.84,19.73,23.0825,26.0325,29.475,54.0375,262.4725,636.36,419.9975,229.3425,48.565,36.3325,33.25,28.07,20.025,17.905
LZ_HOUSTON,LZ,,16.4475,15.4225,14.575,14.0575,14.3725,14.465,14.405,15.2075,16.7675,18.0075,20.1075,22.0475,25.9075,27.84,35.11,39.1,46.54,37.825,30.905,26.65,24.985,19.045,17.57,17.515
LZ_HOUSTON,LZ,,17.4775,15.8125,15.5325,14.28,13.7475,11.4675,10.29,13.2475,15.27,18.06,19.975,20.52,20.1375,21.7375,22.9775,24.7475,24.8725,24.6275,24.4675,22.57,20.5825,21.22,20.7825,22.035
LZ_HOUSTON,LZ,,17.3775,16.955,15.6325,14.7475,14.3725,15.945,17.0275,16.9775,17.425,20.5725,22.0725,63.2675,23.73,50.31,31.68,46.1925,28.885,27.51,26.9175,23.1675,23.335,23.2025,22.2475,19.295
LZ_HOUSTON,LZ,,21.0325,19.0025,18.1425,18.8425,18.6425,18.6775,18.64,18.405,18.8275,18.9325,19.4675,20.8175,19.655,21.265,22.12,22.6075,22.025,21.6475,21.0275,19.6525,19.455,19.0175,16.27,15.39
LZ_HOUSTON,LZ,,13.985,13.0075,11.6825,10.1275,11.8225,13.575,15.7075,16.22,16.3275,16.89,19.2825,23.61,20.3375,21.0325,24.2225,35.1975,44.0225,116.0325,29.785,30.19,27.96,23.355,20.7725,19.3475
LZ_HOUSTON,LZ,,17.8125,16.29,15.93,15.7425,15.7475,16.215,16.865,17.61,18.7125,18.51,19.29,22.615,35.35,33.57,28.6625,34.195,37.8125,27.06,22.7475,28.73,26.005,20.2275,19.6775,19.4625
LZ_HOUSTON,LZ,,23.6425,17.85,16.5575,16.225,16.5,17.29,17.7875,17.55,18.9,20.8975,25.07,32.3575,37.335,45.3575,38.7525,55.8,53.1475,41.9925,23.8425,20.8775,20.17,20.02,18.2875,16.96
LZ_HOUSTON,LZ,,15.8675,14.395,13.1425,11.8175,10.05,11.8675,15.5675,18.135,22.175,30.3325,21.925,33.4075,55.13,23.8425,24.31,27.9375,32.18,27.1375,25.68,22.6925,23.7975,23.3,23.35,22.43
LZ_HOUSTON,LZ,,26.205,20.1925,18.865,18.2175,18.135,17.955,18.045,18.09,18.7825,20.8125,22.3775,22.2625,22.0575,19.95,19.8025,19.5475,19.22,19.07,18.74,18.6125,18.7375,17.895,17.63,16.735
LZ_HOUSTON,LZ,,15.8625,15.16,14.73,15.205,15.5275,16.2575,17.42,17.2125,17.24,17.08,17.6225,18.28,19.9,22.34,26.9575,43.9575,28.6425,45.46,29.71,24.6325,22.6725,22.3525,20.4675,17.86
LZ_HOUSTON,LZ,,16.9975,15.8675,15.135,15.3075,14.5525,15.13,15.775,16.73,18.295,18.9825,19.97,20.46,21.605,26.22,32.3275,46.6,51.2525,38.7625,32.82,23.3225,26.1075,24.3875,20.2825,18.2175
LZ_HOUSTON,LZ,,16.5575,16.3525,16.875,16.84,16.5275,15.915,17.5775,17.58,18.6075,20.1,21.7875,27.1,32.7375,41.8375,38.9225,54.005,96.4775,60.885,33.8025,138.2425,29.2875,27.9575,20.9625,19.1125
LZ_HOUSTON,LZ,,17.4525,16.0775,13.9525,11.88,11.9425,12.9575,15.3375,16.0975,18.4575,20.1975,21.395,23.2725,31.3,30.88,30.8375,25.965,25.7575,24.515,24.405,22.9875,22.235,22.7725,22.7875,24.18
LZ_HOUSTON,LZ,,23.8425,21.2625,19.59,19.5175,19.725,20.48,21.7125,20.3125,21.83,24.085,29.68,26.6475,26.6825,37.8675,26.0875,23.98,23.3275,24.2975,23.46,21.2625,20.7025,20.445,20.5475,22.0725
LZ_HOUSTON,LZ,,21.245,20.2325,19.8925,19.4625,18.5225,18.6275,18.14,19.3925,22.335,25.625,23.295,37.175,48.925,59.01,20.475,22.905,20.1425,20.1725,19.815,20.56,19.6525,19.5,23.3075,21.7125
LZ_HOUSTON,LZ,,18.895,17.565,16.2725,15.655,15.26,15.3,15.5925,17.01,17.58,17.7675,19.1675,20.92,47.215,50.475,154.17,392.81,1132.6975,190.3075,24.1725,26.29,37.3,21.175,19.465,19.06
LZ_HOUSTON,LZ,,17.48,16.8575,16.9275,16.655,16.855,16.8675,16.405,16.8275,16.71,16.275,17.0425,17.8625,18.75,20.0375,20.135,20.1225,19.435,18.81,18.4025,17.115,16.4975,15.3775,12.1525,11.53
LZ_HOUSTON,LZ,,8.99,0.14,-1.0475,5.505,10.68,13.555,15.0575,16.1825,17.5725,17.985,22.615,28.75,36.4175,26.5,25.565,33.3325,26.5075,19.8475,18.6325,17.745,17.72,17.3275,16.285,15.9075
LZ_HOUSTON,LZ,,14.165,13.63,10.4725,7.9025,9.7025,12.415,15.8425,16.7625,18.185,17.78,18.6725,21,20.7925,21.82,20.9525,22.6425,23.16,21.675,20.6225,20.2075,21.23,18.875,17.495,16.0975
LZ_HOUSTON,LZ,,15.0675,13.74,13.4575,14.0625,14.9325,15.7025,16.085,16.42,17.0625,16.985,20.4675,30.92,23.66,20.5175,21.38,21.46,25.0175,21.685,19.775,18.9625,18.92,18.115,17.265,16.095
LZ_HOUSTON,LZ,,15.125,13.865,12.3775,10.405,11.325,12.5475,14.4075,15.745,16.5825,16.935,18.9975,20.3925,23.99,25.2175,26.67,27.3675,25.4,23.7375,22.335,20.8475,20.315,18.4275,17.1025,16.1575
LZ_HOUSTON,LZ,,15.5925,14.845,14.0675,13.3825,13.2875,13.88,14.2375,15.0875,17.845,18.45,21.935,33.485,59.8075,28.8,25.28,25.02,24.9325,25.25,23.6575,22.5675,21.335,19.2225,17.1525,15.6175
LZ_HOUSTON,LZ,,14.9675,12.98,11.0725,9.6625,10.405,12.0925,13.4125,13.9875,15.81,16.85,17.4675,18.63,19.96,21.9675,23.095,24.5875,24.465,24.385,24.99,20.8425,19.6625,18.5225,17.5425,16.005
LZ_HOUSTON,LZ,,15.42,14.4525,13.84,12.965,13.3975,14.4725,15.2075,16.2525,18.2075,18.7375,21.0075,27.875,38.0225,25.55,34.4625,51.16,42.7775,26.075,20.485,20.4525,19.835,19.44,18.325,17.3225
LZ_HOUSTON,LZ,,16.4975,15.925,15.5775,15.825,16.1725,16.5025,16.765,18.14,19.6525,20.6725,25.3875,33.1375,173.3775,39.4375,55.635,62.6775,34.7025,24.9675,22.655,21.285,21.79,19.815,17.96,16.5825
LZ_HOUSTON,LZ,,15.46,13.2225,12.8575,10.585,12.025,14.12,13.8725,15.6075,16.115,16.38,17.94,18.74,19.2475,20.01,20.395,22.3875,21.8075,20.6425,19.245,17.95,17.3925,16.6775,17.54,16.0325
LZ_HOUSTON,LZ,,14.4525,12.96,12.4625,11.425,11.555,13.1175,13.4125,15.0975,16.315,16.4925,17.1425,18.7975,20.225,21.2625,21.495,21.4475,21.39,20.32,19.175,18.0925,17.285,16.555,16.765,15.5125
LZ_HOUSTON,LZ,,14.735,14.6725,14.235,13.5975,13.86,14.19,12.9775,14.5,14.765,14.7825,17.3525,19.9475,25.0725,26.3325,25.52,30.1,30.54,26.325,24.4875,22.425,23.21,20.2375,18.3275,16.855
LZ_HOUSTON,LZ,,16.965,15.085,14.7525,14.0825,13.485,13.3025,13.545,14.765,17.0125,18.895,23.2275,25.3375,29.8075,29.2125,32.0275,141.105,64.64,30.6175,23.8225,22.075,23.38,23.21,20.2075,19.1225
LZ_HOUSTON,LZ,,19.6275,18.465,17.25,16.2475,15.74,15.255,15.38,16.105,17.88,19.5325,23.57,29.58,104.935,37.63,50.3225,47.1225,25.805,25.705,24.95,25.1775,32.9775,27.2425,23.9825,23.285
LZ_HOUSTON,LZ,,20.915,18.535,17.035,15.9075,15.8675,16.0025,16.7025,18.275,19.05,20.5825,24.595,26.6275,36.37,27.775,30.2475,27.115,24.235,22.29,19.76,20.33,21.5625,18.4475,15.9375,13.9975
LZ_HOUSTON,LZ,,12.8725,9.1,3.1225,3.135,3.8,10.585,12.3425,14.0775,15.38,16.8725,19.66,23.8675,27.99,36.9125,87.6575,258.335,431.4825,107.4925,32.4025,28.12,26.0725,23.135,20.335,18.33
LZ_HOUSTON,LZ,,18.21,17.9425,17.495,16.54,16.025,16.13,16.7325,17.7225,19.3625,21.6175,27.8125,27.7875,34.985,105.0275,228.32,223.89,327.275,85.7,26.7775,24.95,23.7075,21.4725,20.325,17.775
LZ_HOUSTON,LZ,,16.6625,15.8425,15.5475,15.6625,15.45,15.76,16.3125,16.505,17.42,18.845,23.095,28.63,29.395,38.2125,174.5375,276.7575,566.235,188.1275,54.2375,43.535,34.5425,28.4375,28.015,23.7
LZ_HOUSTON,LZ,,22.4875,20.14,18.94,18.225,18.065,18.165,18.3,18.725,19.7625,23.8525,26.68,31.92,34.6425,39.5375,32.405,70.96,59.865,45.625,39.565,42.9825,30.7075,26.7375,23.3125,20.2125
LZ_HOUSTON,LZ,,19.1025,18.3775,17.66,17.1375,17.3725,18.06,18.3075,18.6025,21.265,26.3525,29.3375,28.6575,27.8325,27.5275,27.5875,28.5425,29.305,29.1575,29.9125,28.4075,27.925,28.555,25.145,22.3475
LZ_HOUSTON,LZ,,20.8325,19.26,18.6525,18.5775,18.46,18.44,18.3175,18.34,18.955,20.855,23.155,24.6425,25.26,26.5575,26.73,27.2475,28.23,27.6575,27.0925,26.0875,27.9125,25.5825,23.2425,20.4675
LZ_HOUSTON,LZ,,18.73,17.39,16.6175,16.72,17.1125,18.0125,18.7875,18.965,20.235,23.2825,29.0625,39.38,30.8075,30.1825,42.6,66.095,114.8575,463.185,35.2675,36.985,29.7775,24.4025,20.7275,19.2325
LZ_HOUSTON,LZ,,19.02,18.25,17.86,17.39,17.245,17.6625,18.19,18.5425,19.7875,19.705,22.9,31.41,201.575,31.8825,38.8475,36.3475,29.5275,27.08,26.6125,25.905,25.7675,22.385,20.595,19.0925
LZ_HOUSTON,LZ,,18.1775,18.16,17.1725,16.0825,15.9725,16.6825,17.405,17.655,18.1525,17.9425,19.57,25.78,41.255,25.7625,25.9825,26.53,26.8925,25.7625,23.0175,21.635,23.58,20.275,19.555,19.025
LZ_HOUSTON,LZ,,17.5375,15.315,13.1075,12.02,12.3725,13.9275,15.2875,16.4375,16.525,17.1975,20.7075,21.3975,23.025,25.1225,38.745,63.69,55.705,27.19,25.255,23.8875,23.6475,20.6175,19.3075,18.6525
LZ_HOUSTON,LZ,,17.875,16.6375,16.2775,15.24,15.0775,15.715,16.09,16.6325,17.92,18.115,19.685,21.2775,22.2975,24.5425,26.105,34.1925,32.745,26.5075,24.6275,22.9375,23.285,20.7775,18.9325,20.15
LZ_HOUSTON,LZ,,18.0975,17.2675,16.5875,15.045,14.215,14.0625,14.1825,14.6125,15.685,15.6375,17.8,20.39,21.905,24.4475,26.325,27.55,31.17,25.935,24.7025,22.1575,21.0225,19.9975,20.305,20.8175
LZ_HOUSTON,LZ,,19.7775,16.7725,14.8325,13.9575,13.6675,14.2275,14.7375,15.1075,16.8925,16.6625,18.4675,20.9725,24.25,26.5275,26.665,28.1775,30.4775,32.27,35.6575,25.98,24.895,21.6625,19.1875,18.56
LZ_HOUSTON,LZ,,18.505,17.4325,16.775,16.955,17.475,18.4275,18.655,19.61,20.1975,21.07,28.1425,24.37,24.0175,25.2575,26.6025,27.075,25.0625,22.25,21.2625,21.19,23.82,25.7025,20.965,18.33
LZ_HOUSTON,LZ,,20.57,18.1475,17.6775,17.33,17.4625,18.3225,19.3825,18.9275,19.4975,20.8075,22.4225,24.41,22.8875,22.54,25.65,25.915,25.845,26.02,25.485,24.8025,26.76,23.78,20.3575,18.52
LZ_HOUSTON,LZ,,17.69,17.265,16.4075,16.25,16.44,17.025,17.4875,17.8825,18.5175,18.69,20.2975,22.2125,23.1325,25.16,26.6,31.455,50.18,44.7775,28.5175,28.32,23.3,19.7075,17.455,15.1425
LZ_HOUSTON,LZ,,13.4475,9.59,2.315,-0.0525,0.1325,6.2575,10.67,11.6725,15.31,15.945,17.8125,20.01,24.31,26.5225,31.335,51.235,67.0375,29.8425,24.83,22.9475,21.8725,19.02,16.8875,15.24
LZ_HOUSTON,LZ,,15.1975,13.755,11.845,11.3675,12.9275,13.4025,13.345,14.7075,16.4975,16.46,18.1775,23.2025,102.28,42.5675,27.2,52.5,53.8,26.2525,23.8525,22.7975,21.865,18.115,17.7375,17.365
LZ_HOUSTON,LZ,,17.87,16.3325,15.6025,15.2025,15.45,15.6425,14.51,14.9675,17.625,17.895,19.115,22.8725,30.9475,27.395,30.975,33.635,26.5175,24.995,24.3425,23.06,22.48,19.6625,19.2025,17.995
LZ_HOUSTON,LZ,,17.77,16.46,15.53,14.555,14.0025,14.0575,13.42,13.57,15.71,15.4425,16.31,18.06,19.2975,20.075,22.465,24.975,36.1425,47.355,27.0175,24.5075,24.7525,21.54,21.0425,18.8575
LZ_HOUSTON,LZ,,17.6925,15.7325,14.52,14.14,15.0025,17.0275,17.905,18.5,19.9975,19.8075,22.595,23.1175,24.8975,29.3475,28.52,26.8875,25.145,24.705,25.1975,27.34,31.0625,23.4675,20.735,19.165
LZ_HOUSTON,LZ,,18.305,17.905,17.3225,17.0025,17.105,17.9875,18.9425,19.2,19.6875,20.995,35.2625,38.3,109.5075,602.6925,391.975,694.27,409.255,42.465,25.1975,27.285,21.995,19.7875,17.8825,16.005
LZ_HOUSTON,LZ,,15.885,15.15,15.1325,14.7425,15.0075,16.2725,16.6475,17.0625,18.3175,19.5775,21.34,25.0675,28.8925,71.1375,259.115,173.665,88.1025,33.4425,28.3225,27.465,22.9375,19.675,17.085,15.2925
LZ_HOUSTON,LZ,,14.8525,13.6375,13,12.3475,12.675,13.7525,14.4,14.8025,17.01,18.18,19.3375,26.2725,37.585,44.0125,87.49,58.3225,33.0825,26.0125,24.175,23.755,22.22,19.725,18.2225,16.57
LZ_HOUSTON,LZ,,15.685,15.3275,14.8,14.395,14.22,13.465,13.805,15.2925,17.6875,18.925,21.6425,26.5775,31.255,57.685,371.765,788.9675,732.1075,162.2525,31.1,28.5825,25.6825,23.55,19.6825,18.955
